W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
16.730315338741306,253.56317120824556,-236.83285586950427,0.06598085699520254,0.4391456507868952,1.1622497889253998,81.71717171717171,73.71717171717171,0.0077777777777777776,5.134941884870745,71.71717171717171,0.41717940241123186,11.051049330983357,4.054157020519732,-5.993517902897114,9.528867851017207,22.125756878857224,38.0974178128888
16.85012707010146,253.52867272644605,-236.6785456563446,0.06646241187986858,0.44027358605980343,1.1609856921259951,82.01010101010104,74.01010101010104,0.0077777777777777776,5.17690173810408,72.01010101010104,0.4221260937997046,11.070487054802218,4.082982952340441,-6.018006844757429,9.557589256184933,22.2200621190729,38.271946361580426
16.969409836494954,253.49415067126074,-236.5247408347658,0.06694201736631558,0.4413815635666059,1.1597249201442617,82.30303030303031,74.30303030303031,0.0077777777777777776,5.219121142828156,72.30303030303031,0.4270954583956804,11.090176229877901,4.111680288101308,-6.042448710568051,9.586503265806838,22.31418685158362,38.446122895058835
17.088165730484434,253.45960553033152,-236.37143979984708,0.06741968091810785,0.44246992756485726,1.1584674702173892,82.59595959595958,74.59595959595958,0.0077777777777777776,5.261601143469448,72.59595959595958,0.43208756471590937,11.110115141095214,4.140249638964807,-6.0668432036334465,9.615609141142484,22.408132753308436,38.61994830819243
17.206396833796102,253.4250377908608,-236.21864095706474,0.06789540995549025,0.443539014706139,1.1572133396193616,82.88888888888891,74.88888888888891,0.0077777777777777776,5.304342786285425,72.88888888888891,0.4371024814499064,11.13030208595347,4.168691613845244,-6.091190029015857,9.644906152232764,22.50190147252006,38.793423494426925
17.32410521738715,253.3904479395765,-236.06634272218935,0.06836921185568233,0.44458915424240814,1.1559625256609807,83.18181818181819,75.18181818181819,0.0077777777777777776,5.347347119371595,73.18181818181819,0.4421402774496674,11.150735374499146,4.197006819419123,-6.115488893499481,9.674393577868454,22.595494629522697,38.96654934578395
17.44129294149092,253.3558364627567,-235.9145435212658,0.06884109395306862,0.44562066822501983,1.1547150256902179,83.47474747474746,75.47474747474746,0.0077777777777777776,5.3906151926650505,73.47474747474746,0.4472010217418662,11.171413329266354,4.225195860137582,-6.139739505564903,9.7040707055809,22.68891381730588,39.139326752869096
17.557962055668114,253.3212038461275,-235.7632417904594,0.06931106353944685,0.44663387169775015,1.1534708370919402,83.76767676767679,75.76767676767679,0.0077777777777777776,5.434148057950118,73.76767676767679,0.45228478352830176,11.192334285207139,4.253259338234621,-6.163941575354133,9.733936831615928,22.782160602180273,39.31175660485975
17.67411459885976,253.2865505748326,-235.61243597597286,0.06977912786426457,0.44762907288358544,1.1522299572880466,84.06060606060606,76.06060606060606,0.0077777777777777776,5.477946768865765,74.06060606060606,0.45739163218944756,11.213496589624821,4.281197853739883,-6.1880948146365675,9.763991260917583,22.875236524393827,39.48383978950414
17.78975259943195,253.25187713342817,-235.46212453399622,0.07024529413481602,0.44860657336533516,1.1509923837376235,84.35353535353534,76.35353535353534,0.0077777777777777776,5.522012380908553,74.35353535353534,0.46252163729090606,11.234898602116605,4.309012004489048,-6.2121989367843105,9.79423330711225,22.968143098729502,39.655577193124124
