W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],m_htf [kg/s],T_htf_in [K],T_htf_out [K],eps_ex_hs [-],superheat_C
53.19934654415024,676.9416027518477,-623.7422562076974,0.07858779299113632,0.47715550734687867,2.9999179218115843,88.78787878787881,78.78787878787881,0.016666666666666666,6.222418333391503,80.78787878787881,0.3197763636383625,29.34949071850511,12.514778911402878,-19.172607361245483,23.011438632300866,21.934304435685164,16.102019158133245,361.9378787878788,351.9378787878788,0.012332921761954425,10
53.50822711209578,676.8448062364215,-623.3365791243257,0.07905538554639568,0.4779384550959905,2.9966106616560944,89.09090909090907,79.09090909090907,0.016666666666666666,6.272616915180816,81.09090909090907,0.3231302439830933,29.42281216148733,12.585658156123515,-19.23455272425089,23.097047837343048,22.024479091990898,16.098648694787002,362.24090909090904,352.24090909090904,0.012347727981431885,10
53.81577590795211,676.7479753930481,-622.932199485096,0.07952114799707598,0.4787071679388265,2.9933123910969908,89.39393939393938,79.39393939393938,0.016666666666666666,6.323120836728504,81.39393939393938,0.3264993528659086,29.49674762802772,12.656208893834922,-19.296351953523057,23.183103921205493,22.114506181274084,16.095270866728946,362.54393939393935,352.54393939393935,0.012362111676275468,10
54.12199854289936,676.6511116101223,-622.529113067223,0.07998508775684059,0.4794618792213921,2.9900231034713456,89.69696969696969,79.69696969696969,0.016666666666666666,6.373931305262362,81.69696969696969,0.329883736265129,29.57129296378551,12.726432757005156,-19.358004293630486,23.26960516342531,22.204386984776246,16.091885684684915,362.84696969696967,352.84696969696967,0.012376079931604328,10
54.42690059928244,676.5542162726227,-622.1273156733403,0.08044721219703507,0.4802028174728017,2.986742792220334,90.0,80.0,0.016666666666666666,6.425049530301911,82.0,0.3332834403048859,29.64644404801237,12.796331371985076,-19.419508992864753,23.356549867437575,22.294122763731107,16.088493159270858,363.15,353.15,0.012389639693867594,10
54.730487630722315,676.4572907619882,-621.7268031312659,0.08090752864688874,0.48093020652643925,2.983471450889334,90.30303030303031,80.30303030303031,0.016666666666666666,6.476476723666573,82.30303030303031,0.33669851127253936,29.722196793388903,12.865906359039379,-19.48086530316322,23.4439363605376,22.383714759798963,16.08509330099372,363.4530303030303,353.4530303030303,0.012402797774099337,10
55.03276516226886,676.360336455985,-621.3275712937161,0.08136604439377883,0.48164426563786367,2.9802090731280697,90.60606060606062,80.60606060606062,0.016666666666666666,6.528214099488845,82.60606060606062,0.34012899559747845,29.798547145861107,12.935159332370567,-19.542072480006983,23.531762993822166,22.473164195490998,16.08168612025252,363.7560606060606,353.7560606060606,0.012415560851078734,10
55.333738690531,676.2633547287837,-620.9296160382527,0.08182276668343602,0.48234520959885513,2.97695565269166,90.90909090909093,80.90909090909093,0.016666666666666666,6.58026287422414,82.90909090909093,0.34357493987376664,29.87549108447523,13.004091900159779,-19.603129782347988,23.620028142160788,22.562472274578937,16.078271627337983,364.0590909090909,354.0590909090909,0.012427935474408363,10
55.63341368380606,676.166346950844,-620.532933267038,0.08227770272017176,0.4830332488482085,2.9737111834408587,91.21212121212119,81.21212121212119,0.016666666666666666,6.632624266662544,83.21212121212119,0.3470363908545213,29.953024621225154,13.072705664582926,-19.66403647250812,23.70873020415448,22.651640182495655,16.07484983243377,364.36212121212117,354.36212121212117,0.012439928067500182,10
55.931795582247496,676.0693144888478,-620.1375189066002,0.0827308596671564,0.48370858957955476,2.9704756593425414,91.5151515151515,81.5151515151515,0.016666666666666666,6.685299497944531,83.5151515151515,0.35051339545171034,30.031143800855702,13.141002221859985,-19.724791816091624,23.79786760207577,22.740669086723774,16.071420745616855,364.6651515151515,354.6651515151515,0.012451544930494138,10
56.22888979792505,675.9722587056209,-619.7433689076958,0.0831822446465398,0.48437143384510484,2.96724907446999,91.81818181818181,81.81818181818181,0.016666666666666666,6.738289791565216,83.81818181818181,0.3540060007494499,30.109844700763134,13.20898316226561,-19.785395081913745,23.88743878186445,22.82956013717343,16.067984376858494,364.9681818181818,354.9681818181818,0.012462792243067712,10
56.524701715026104,675.8751809601614,-619.3504792451353,0.08363186473976751,0.48502197965749205,2.9640314230038833,92.12121212121212,82.12121212121212,0.016666666666666666,6.791596373393867,84.12121212121212,0.3575142539963565,30.18912343078722,13.276650070169758,-19.845845541890913,23.97744221306242,22.918314466550694,16.064540736024377,365.2712121212121,355.2712121212121,0.012473676067207465,10
56.8192366899571,675.778082607603,-618.9588459176459,0.08407972698775693,0.48566042108784946,2.9608226992328848,92.42424242424244,82.42424242424244,0.016666666666666666,6.845220471683913,84.42424242424244,0.3610382026129171,30.268976133079164,13.344004524070861,-19.906142470968042,24.0678763887949,23.00693319071542,16.061089832874746,365.5742424242424,355.5742424242424,0.012484202349878003,10
