W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],Q_preheater [kW],Q_superheater [kW],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW],use_preheater,use_superheater,Q_preheater_kW,Q_superheater_kW
15.377091141812432,180.02093010551206,-164.64383896369964,0.08541835181497932,0.47360629296509055,0.0,0.0,0.792673792306999,94.60606060606062,86.60606060606062,0.005555555555555556,7.240798813845823,84.60606060606062,0.4694402761603687,8.659365815658852,3.7204618970684855,-5.016266058624862,7.833001930262843,26.123360945477497,32.468088727330056,False,False,0.0,0.0
15.447362529922968,179.99586982972738,-164.5485072998044,0.08582064991011112,0.47410318367762555,0.0,0.0,0.7918738511115198,94.8989898989899,86.8989898989899,0.005555555555555556,7.29519208244544,84.8989898989899,0.47373442060121584,8.680107131012598,3.73740298071996,-5.032091737448383,7.859152794885391,26.21100462485654,32.58227968455631,False,False,0.0,0.0
15.517314978392818,179.97080746710267,-164.45349248870986,0.086221288867803,0.474590104725824,0.0,0.0,0.791076223894747,95.19191919191917,87.19191919191917,0.005555555555555556,7.349892679423908,85.19191919191917,0.47804705966401145,8.700982107891132,3.754269997784398,-5.04787535815993,7.885423807179611,26.29852128916157,32.696246347903404,False,False,0.0,0.0
15.58694967196406,179.94574333396517,-164.3587936620011,0.08662027444036786,0.4750671975055718,0.0,0.0,0.7902809099340579,95.4848484848485,87.4848484848485,0.005555555555555556,7.404901736822297,85.4848484848485,0.4823782500453326,8.721989878605534,3.7710633211603017,-5.063616743034934,7.9118147067762346,26.385911798588587,32.809989310578004,False,False,0.0,0.0
15.65626778893856,179.92067774564714,-164.26440995670856,0.08701761234510098,0.4755346008413186,0.0,0.0,0.7894879085391643,95.77777777777777,87.77777777777777,0.005555555555555556,7.460220388899176,85.77777777777777,0.48672804868801256,8.74312958279814,3.7877833224614506,-5.0793157146299555,7.938325239317648,26.47317700188823,32.92350916471567,False,False,0.0,0.0
15.725270501201576,179.8956110164544,-164.17034051525283,0.08741330826444255,0.47599245104235105,0.0,0.0,0.7886972190523123,96.07070707070704,88.07070707070704,0.005555555555555556,7.515849772149737,86.07070707070704,0.49109651279009753,8.764400367401066,3.8044303720250525,-5.094972095753554,7.964955156462662,26.560317736570923,33.036806501375445,False,False,0.0,0.0
15.793958974252886,179.87054345971458,-164.0765844854617,0.08780736784614343,0.47644088195762024,0.0,0.0,0.787908840848727,96.36363636363637,88.36363636363637,0.005555555555555556,7.571791025317726,86.36363636363637,0.4954836998017669,8.78580138661366,3.821004838920885,-5.110585709448398,7.991704215887913,26.647334829110132,33.14988191054891,False,False,0.0,0.0
15.862334367216887,179.84547538772108,-163.98314102050418,0.08819979670336418,0.47688002502878896,0.0,0.0,0.7871227733366898,96.65656565656565,88.65656565656565,0.005555555555555556,7.628045289409948,86.65656565656565,0.4998896674378452,8.807331801868,3.837507090955139,-5.126156378964218,8.018572181296765,26.734229095136566,33.26273598115016,False,False,0.0,0.0
15.930397832868735,179.82040711174605,-163.89000927887733,0.08859060041482993,0.4773100093422082,0.0,0.0,0.7863390159578412,96.94949494949492,88.94949494949492,0.005555555555555556,7.684613707708926,86.94949494949492,0.5043144736725262,8.828990781808308,3.8539374946789167,-5.1416839277390265,8.045558822420723,26.82100133963324,33.37536930101839,False,False,0.0,0.0
15.998150517653666,179.79533894205642,-163.79718842440278,0.08897978452494519,0.47773096167934526,0.0,0.0,0.7855575681875807,97.24242424242425,89.24242424242425,0.005555555555555556,7.741497425789169,87.24242424242425,0.5087581767529303,8.850777502256253,3.870296415396531,-5.157168179374316,8.072663915031399,26.90765235712025,33.48778245692119,False,False,0.0,0.0
16.065593561706528,179.77027118786077,-163.70467762615425,0.08936735454394408,0.478143006566113,0.0,0.0,0.7847784295350864,97.53535353535352,89.53535353535352,0.005555555555555556,7.798697591529645,87.53535353535352,0.5132208351943663,8.872691146187936,3.8865842171697906,-5.172608957612544,8.099887240939548,26.994182931841003,33.59997603454466,False,False,0.0,0.0
16.132728098879635,179.7452041573634,-163.61247605848376,0.08975331594803358,0.47854626632090047,0.0,0.0,0.7840015995439092,97.82828282828285,89.82828282828285,0.005555555555555556,7.856215355134702,87.82828282828285,0.5177025077897486,8.894730903699546,3.902801262829737,-5.188006086311762,8.12722858800727,27.0805938379399,33.71195061850395,False,False,0.0,0.0
16.199555256751093,179.72013815773371,-163.52058290098262,0.09013767417946977,0.4789408611010367,0.0,0.0,0.7832270777920968,98.12121212121212,90.12121212121212,0.005555555555555556,7.914051869142375,88.12121212121212,0.5222032536150354,8.916895971988552,3.918947913979732,-5.203359389427099,8.15468775015622,27.16688583963704,33.823706792337475,False,False,0.0,0.0
16.266076156650918,179.69507349508493,-163.42899733843402,0.09052043464672854,0.4793269089485751,0.0,0.0,0.782454863892404,98.4141414141414,90.4141414141414,0.005555555555555556,7.972208288442872,88.4141414141414,0.5267231320265141,8.939185555325103,3.93502453100335,-5.2186686909837645,8.182264527371203,27.253059691401667,33.93524513850324,False,False,0.0,0.0
16.332291913683502,179.67001047451447,-163.33771856083098,0.09090160272462486,0.4797045258346586,0.0,0.0,0.7816849574928254,98.70707070707073,90.70707070707073,0.005555555555555556,8.030685770297618,88.70707070707073,0.5312622026729892,8.961598865019347,3.9510314730739786,-5.23393381505415,8.209958725712166,27.33911613811725,34.04656623838652,False,False,0.0,0.0
16.39820363673764,179.64494940007464,-163.246745763337,0.09128118375439742,0.4800738257025915,0.0,0.0,0.7809173582767331,99.0,91.0,0.005555555555555556,8.089485474349631,89.0,0.5358205254966197,8.984135119405757,3.966969098159389,-5.249154585737501,8.237770157324263,27.425055915246183,34.15767067229452,False,False,0.0,0.0
10.248816500465074,227.60552189440173,-217.35670539393666,0.04502885701173824,0.3724765086714885,0.0,0.0,1.0853360062218378,70.0,62.0,0.006944444444444444,3.6576118540006934,60.0,0.21172728736810448,9.375940165949348,2.489612028186764,-4.44554942067481,7.6317300608294065,18.18178989698514,27.515336569867223,False,False,0.0,0.0
10.376332244077254,227.57591725737117,-217.19958501329393,0.04559503645696573,0.3748078182193898,0.0,0.0,1.0840861980381005,70.29292929292927,62.29292929292927,0.006944444444444444,3.6900255023923503,60.29292929292927,0.21538299335514288,9.382922030654086,2.520413904041474,-4.46885707669448,7.649861851356222,18.285133603693705,27.684407153971314,False,False,0.0,0.0
